index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
97bbfd9eaa4aaf7ae1693c694a274817,2023-07-19T21:18:24Z,'hurricane evacuation',sputnikglobe.com,en,0.2,Hawaii Under State of Emergency as Tropical Storm Calvin Pummels Big Island,"Residents of the island of Hawaii, better known in the US state as the Big Island, were bracing on Tuesday evening for the passage of Tropical Storm Calvin, which brought torrential rain, powerful winds and rough seas. After its passage, the storm began to di…",https://sputnikglobe.com/20230719/hawaii-under-state-of-emergency-as-tropical-storm-calvin-pummels-big-island-1111999619.html,https://cdn1.img.sputnikglobe.com/images/sharing/article/eng/1111999619.jpg?10291467961689801360,,"Calvin has almost completed its passage south of Hawaii County, the US National Hurricane Center (NHC) said in an update at 8 a.m. local time on Wednesday. Expect periods of flash flooding, dangerous… [+190 chars]",,"Auf Hawaii herrscht Ausnahmezustand, da der Tropensturm Calvin Big Island verwüstet. Die Bewohner der Insel Hawaii, im US-Bundesstaat besser bekannt als Big Island, bereiteten sich am Dienstagabend auf den Durchzug des Tropensturms Calvin vor, der sintflutartige Regenfälle, starke Winde und raue See mit sich brachte. Nach seinem Durchzug begann der Sturm nachzulassen …","Hawaii Under State of Emergency as Tropical Storm Calvin Pummels Big Island. Residents of the island of Hawaii, better known in the US state as the Big Island, were bracing on Tuesday evening for the passage of Tropical Storm Calvin, which brought torrential rain, powerful winds and rough seas. After its passage, the storm began to di…","Hawaii Under State of emergency as Tropical Storm Calvin Pummels Big Island. Residentes insulae Hawaii, notiores in civitate US Magnae Islandiae, comprehendentes die Martis vesperi ad transitum Calvini Tropical, qui imbres torrentes, ventos validos et maria aspera attulerunt. Post eius transitum tempestas coepit di…",2025-12-18 14:59:04+00:00
cc278dce2a470fda7276397f16ce842e,2023-07-19T15:38:00Z,'hurricane',www.orlandosentinel.com,en,0.7,Hurricane center tracks new system headed to Caribbean as Tropical Storm Don churns in Atlantic,The National Hurricane Center began keeping tabs on a system off the coast of Africa expected to head toward the Caribbean with a chance of becoming the...,https://www.orlandosentinel.com/2023/07/19/hurricane-center-tracks-new-system-headed-to-caribbean-as-tropical-storm-don-churns-in-atlantic/,https://s.yimg.com/ny/api/res/1.2/aOdEp87.SQVLpqLg6ArG5A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02ODk-/https://media.zenfs.com/en/orlando_sentinel_national_858/877bc13e8940bf3d00fb6759cd6143fa,,"The National Hurricane Center began keeping tabs on a system off the coast of Africa expected to head toward the Caribbean with a chance of becoming the seasons next tropical depression or storm.
Th… [+2048 chars]",,"Hurrikanzentrum verfolgt neues System auf dem Weg in die Karibik, während der Tropensturm Don über den Atlantik tobt. Das National Hurricane Center begann, ein System vor der Küste Afrikas im Auge zu behalten, von dem erwartet wird, dass es sich in Richtung Karibik bewegt, mit der Chance, zum ... zu werden.",Hurricane center tracks new system headed to Caribbean as Tropical Storm Don churns in Atlantic. The National Hurricane Center began keeping tabs on a system off the coast of Africa expected to head toward the Caribbean with a chance of becoming the...,Procellae centrum novum systema quod Caribbean petit sicut Tropical Tempestas Don concurrit in Atlanticum. National Hurricane Center incepit tabs observare in systemate inter Africae oram expectatum ad caput versus Caribbean cum casu fieri...,2025-12-18 14:59:04+00:00
b9323b3de6d176fd11a45dafa6481af3,2023-07-19T17:56:41Z,'flooding tropical',www.bbc.co.uk,en,0.7,Tropical Storm Calvin: Hawaii braces for flash flooding and mudslides,"Flash flooding, dangerous surf and mudslides are possible, the National Weather Service warns.",https://www.bbc.co.uk/news/world-us-canada-66248104,https://ichef.bbci.co.uk/news/1024/branded_news/D203/production/_130436735_gettyimages-1237075506.jpg,http://web.archive.org/web/20230719220457/https://www.bbc.co.uk/news/world-us-canada-66248104,"More than a million people in Hawaii are under a state of emergency due to an approaching tropical storm. 
Tropical Storm Calvin is nearing Hawaii's Big Island with a wind speed of 45 mph (75 km/h),… [+2195 chars]",,"Tropensturm Calvin: Hawaii bereitet sich auf Sturzfluten und Schlammlawinen vor. Sturzfluten, gefährliche Brandung und Schlammlawinen seien möglich, warnt der Nationale Wetterdienst.","Tropical Storm Calvin: Hawaii braces for flash flooding and mudslides. Flash flooding, dangerous surf and mudslides are possible, the National Weather Service warns.","Tropical Storm Calvin: Hawaii adstringit pro inundatione et mudslide. Flash inundatio, salo periculosa et limosis possibilia sunt, servitii Tempestatis Nationalis monet.",2025-12-18 14:59:04+00:00
69e7e0e41f6b4fd3edd86ece6f5cf9d1,2023-07-19T17:56:42Z,'flooding tropical',www.bbc.com,en,0.7,Tropical Storm Calvin: Hawaii braces for flash flooding and mudslides,"Flash flooding, dangerous surf and mudslides are possible, the National Weather Service warns.",https://www.bbc.com/news/world-us-canada-66248104?xtor=AL-72-%5Bpartner%5D-%5Byahoo.north.america%5D-%5Bheadline%5D-%5Bnews%5D-%5Bbizdev%5D-%5Bisapi%5D,https://media.zenfs.com/en/bbc_us_articles_995/3ec1a78382857c51f1d8abbf0129b8d6,http://web.archive.org/web/20230720053305/https://www.bbc.com/news/world-us-canada-66248104?xtor=AL-72-%5Bpartner%5D-%5Byahoo.north.america%5D-%5Bheadline%5D-%5Bnews%5D-%5Bbizdev%5D-%5Bisapi%5D,"Hawaii is a popular tourist destination in the summer, with nearly a million people visiting the island in July 2022
More than a million people in Hawaii are under a state of emergency due to an app… [+2306 chars]",,"Tropensturm Calvin: Hawaii bereitet sich auf Sturzfluten und Schlammlawinen vor. Sturzfluten, gefährliche Brandung und Schlammlawinen seien möglich, warnt der Nationale Wetterdienst.","Tropical Storm Calvin: Hawaii braces for flash flooding and mudslides. Flash flooding, dangerous surf and mudslides are possible, the National Weather Service warns.","Tropical Storm Calvin: Hawaii adstringit pro inundatione et mudslide. Flash inundatio, salo periculosa et limosis possibilia sunt, servitii Tempestatis Nationalis monet.",2025-12-18 14:59:04+00:00
4390f386f9b58e8bb3573f3d99855b0b,2023-07-19T22:46:54Z,veryUnusualAndNeverUsedKeyword,abcnews.go.com,en,0.7,"Tropical Storm Calvin passes over Hawaii, leaving minor flooding in its wake","Tropical Storm Calvin has brought high surf, heavy rain and gusts to parts of Hawaii's Big Island but only left minor flooding in its wake",https://abcnews.go.com/US/wireStory/tropical-storm-calvin-passes-hawaii-leaving-minor-flooding-101504150,https://s.abcnews.com/images/US/abc_news_default_2000x2000_update_16x9_992.jpg,http://web.archive.org/web/20230719230952/https://abcnews.go.com/US/wireStory/tropical-storm-calvin-passes-hawaii-leaving-minor-flooding-101504150,"HONOLULU -- HONOLULU (AP) Tropical Storm Calvin brought high surf, heavy rain and gusts to parts of Hawaii's Big Island on Wednesday, only inflicting minor damage. 
By late morning, the storm had pa… [+1346 chars]",,"Der Tropensturm Calvin zieht über Hawaii hinweg und hinterlässt kleinere Überschwemmungen. Der Tropensturm Calvin hat in Teilen von Hawaiis Big Island hohe Brandung, heftigen Regen und Böen verursacht, aber nur kleinere Überschwemmungen hinterlassen","Tropical Storm Calvin passes over Hawaii, leaving minor flooding in its wake. Tropical Storm Calvin has brought high surf, heavy rain and gusts to parts of Hawaii's Big Island but only left minor flooding in its wake","Tropical Storm Calvin Hawaii transit, minorem inundationem in suo motu relinquens. Tropical Storm Calvin altum salo, pluviae et procellis ad partes Hawaii Magnae Islandiae attulit, sed solum minorem inundationem in ortu suo reliquit.",2025-12-18 14:59:04+00:00
14d6f0d62e805a128011e55600fe4a49,2023-07-21T13:24:35Z,'flooding tropical',www.insurancejournal.com,en,0.7,"Tropical Storm Calvin Passed Over Hawaii, Leaving Minor Flooding in Its Wake","Tropical Storm Calvin brought high surf, heavy rain and gusts to parts of Hawaii`s Big Island on Wednesday, only inflicting minor damage. By late morning, the storm had passed to the west and the National Weather Service called off its …",https://www.insurancejournal.com/news/west/2023/07/21/731634.htm,https://www.insurancejournal.com/app/uploads/2023/06/storm-warning-sign-60809057-bigstock-scaled.jpg,http://web.archive.org/web/20230721144112/https://www.insurancejournal.com/news/west/2023/07/21/731634.htm,"Tropical Storm Calvin brought high surf, heavy rain and gusts to parts of Hawaii`s Big Island on Wednesday, only inflicting minor damage.
By late morning, the storm had passed to the west and the Na… [+1309 chars]",,"Der Tropensturm Calvin zog über Hawaii hinweg und hinterließ kleinere Überschwemmungen. Der Tropensturm Calvin brachte am Mittwoch hohe Brandung, heftigen Regen und Böen über Teile von Hawaiis Big Island und richtete nur geringe Schäden an. Am späten Vormittag war der Sturm nach Westen gezogen und der Nationale Wetterdienst stoppte …","Tropical Storm Calvin Passed Over Hawaii, Leaving Minor Flooding in Its Wake. Tropical Storm Calvin brought high surf, heavy rain and gusts to parts of Hawaii`s Big Island on Wednesday, only inflicting minor damage. By late morning, the storm had passed to the west and the National Weather Service called off its …","Tropical Storm Calvin Hawaii passed Over, Relicto Minor Flooding in Its Wake. Tropical Storm Calvin altum salo, pluviae et procellis ad partes Hawaii Magnae Islandiae die Mercurii intulit, tantum detrimentum minorem inferens. Nuper mane tempestas ad occidentem transierat et National Service Tempestatis revocavit...",2025-12-18 14:59:04+00:00
ebf9bf0c3018c4229aa0b254501fcd5c,2023-07-23T11:07:00Z,'hurricane',www.voanews.com,en,0.7,Hurricane Don Is Weakening,"The forecasters at the National Hurricane Center say Tropical Storm Don is weakening as it travels over cool waters.


The NHC said early Sunday that Don was located about 565 kilometers southeast of Cape Race, Newfoundland.


Don’s maximum sustained winds ha…",https://www.voanews.com/a/hurricane-don-is-weakening-/7192412.html,https://gdb.voanews.com/01000000-0a00-0242-1fdd-08db8b6bd4f7_w1200_r1.png,http://web.archive.org/web/20230724014838/https://www.voanews.com/a/hurricane-don-is-weakening-/7192412.html,"The forecasters at the National Hurricane Center say Tropical Storm Don is weakening as it travels over cool waters.
The NHC said early Sunday that Don was located about 565 kilometers southeast of … [+185 chars]",,"Hurrikan Don schwächt sich ab. Die Prognostiker des National Hurricane Center sagen, dass der Tropensturm Don schwächer wird, während er über kühles Wasser zieht.


Das NHC teilte am frühen Sonntag mit, dass sich Don etwa 565 Kilometer südöstlich von Cape Race, Neufundland, befinde.


Dons maximal anhaltende Winde haben…","Hurricane Don Is Weakening. The forecasters at the National Hurricane Center say Tropical Storm Don is weakening as it travels over cool waters.


The NHC said early Sunday that Don was located about 565 kilometers southeast of Cape Race, Newfoundland.


Don’s maximum sustained winds ha…","Procellae Don infirmatur. Praecursores apud Centrum Procellae Nationalis dicunt Tropical Don debilitare sicut per aquas frigidas percurrit.


NHC dixit primo Dominicam Don fere 565 chiliometrorum meridiem ad Promontorium Race, Newfoundland situm esse.


Don's maximum ventis sustentatum ha…",2025-12-18 14:59:04+00:00
c32ca66f5754a9c7a67b1bae2185a575,2023-07-23T20:57:01Z,veryUnusualAndNeverUsedKeyword,www.forbes.com,en,0.7,Hurricane Don Fizzles—But Another Tropical System Could Bear Watching,Forecasters give a storm system in the Atlantic a 40% chance of developing during the next week as it tracks toward the Caribbean Sea.,https://www.forbes.com/sites/brianbushard/2023/07/23/hurricane-don-fizzles-but-another-tropical-system-could-bear-watching/,https://imageio.forbes.com/specials-images/imageserve/6390f242d28cb1131a4072b2/0x0.jpg?format=jpg&width=1200,http://web.archive.org/web/20230723225143/https://www.forbes.com/sites/brianbushard/2023/07/23/hurricane-don-fizzles-but-another-tropical-system-could-bear-watching/,"What was Hurricane Don, the first Atlantic hurricane so far this year, weakened into a tropical storm Sunday as it fizzled out over a remote section of the North Atlantic, though a second system loca… [+3162 chars]",,"Hurrikan Don verpufft – aber ein anderes tropisches System könnte es wert sein, beobachtet zu werden. Prognostiker schätzen die Wahrscheinlichkeit, dass sich ein Sturmsystem im Atlantik in der nächsten Woche auf seinem Weg in Richtung Karibisches Meer entwickelt, bei 40 %.",Hurricane Don Fizzles—But Another Tropical System Could Bear Watching. Forecasters give a storm system in the Atlantic a 40% chance of developing during the next week as it tracks toward the Caribbean Sea.,"Procellae Don Fizzles—Sed alius tropica ratio spectans ferre poterat. Vatem systematis tempestatis in Atlantico 40% occasionem dant in altera septimana progrediendi, dum ad Mare Caribbeum ingreditur.",2025-12-18 14:59:04+00:00
318302595a989dabd83068ef622d042e,2023-07-25T11:05:31Z,veryUnusualAndNeverUsedKeyword,www.aljazeera.com,en,0.7,"China, Philippines and Taiwan brace for Super Typhoon Doksuri","Currently packing top wind speeds of 223kmph, Doksuri will make landfall on the Chinese mainland on Friday.",https://www.aljazeera.com/news/2023/7/25/china-philippines-and-taiwan-brace-for-super-typhoon-doksuri,https://www.aljazeera.com/wp-content/uploads/2023/07/33PW7EK-highres-1690278405.jpg?resize=1920%2C1440,http://web.archive.org/web/20230725230909/https://www.aljazeera.com/news/2023/7/25/china-philippines-and-taiwan-brace-for-super-typhoon-doksuri,"China has urged fishing boats to seek shelter and farmers to speed up their harvest while Taiwan suspended annual military drills as powerful Typhoon Doksuri spiralled closer to East Asia, potentiall… [+2458 chars]",,"China, die Philippinen und Taiwan bereiten sich auf den Supertaifun Doksuri vor. Doksuri erreicht derzeit Spitzenwindgeschwindigkeiten von 223 km/h und wird am Freitag auf dem chinesischen Festland landen.","China, Philippines and Taiwan brace for Super Typhoon Doksuri. Currently packing top wind speeds of 223kmph, Doksuri will make landfall on the Chinese mainland on Friday.","China, Philippines and Taiwan brace for Super Typhoon Doksuri. Currently stipare verticem venti velocitates 223kmph, Doksuri traham in continenti Sinensi die Veneris faciet.",2025-12-18 14:59:04+00:00
4af7a2e00f5c8e1fd4f092c3354fa2ff,2023-07-25T22:47:07Z,veryUnusualAndNeverUsedKeyword,www.newsweek.com,en,0.7,Taiwan Scrambles to Secure Sunken Cargo Ship Before Typhoon Doksuri Hits,"The ship sunk on July 20 and now 1,300 shipping containers are floating throughout the harbor.",https://www.newsweek.com/taiwan-scrambles-secure-sunken-cargo-ship-before-typhoon-doksuri-hits-1815342,https://d.newsweek.com/en/full/2261935/super-typhoon-prep-philippines.jpg,http://web.archive.org/web/20230725231258/https://www.newsweek.com/taiwan-scrambles-secure-sunken-cargo-ship-before-typhoon-doksuri-hits-1815342,"As Super Typhoon Doksuri sweeps through the Philippines on its way to China, officials in Taiwan are scrambling to secure a sunken cargo ship before the storm can worsen the wreckage.
Super Typhoon … [+3465 chars]",,"Taiwan bemüht sich, gesunkenes Frachtschiff zu sichern, bevor Taifun Doksuri zuschlägt. Das Schiff sank am 20. Juli und jetzt treiben 1.300 Schiffscontainer im Hafen.","Taiwan Scrambles to Secure Sunken Cargo Ship Before Typhoon Doksuri Hits. The ship sunk on July 20 and now 1,300 shipping containers are floating throughout the harbor.","Taiwan Scrambles to secure Sunken Cargo Navis Ante Typhoon Doksuri Hits. Navis die 20 mensis Iulii demersa est et nunc 1,300 continentes naves per totum portum natant.",2025-12-18 14:59:04+00:00
