index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
c57274f7b7d63820d0b84d7d9b03334c,2024-01-23T04:14:50Z,'tropical cyclone',news.yahoo.com,en,0.8,More flooding forecast for Australia's northeast as storm in Coral Sea nears cyclone strength,A tropical low strengthening over the Coral Sea on Tuesday is forecast to be the second cyclone is as many months to bring destructive winds and more...,https://news.yahoo.com/more-flooding-forecast-australias-northeast-041450266.html,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,http://web.archive.org/web/20240124021742/https://news.yahoo.com/more-flooding-forecast-australias-northeast-041450266.html,"BRISBANE, Australia (AP) A tropical low strengthening over the Coral Sea on Tuesday is forecast to be the second cyclone is as many months to bring destructive winds and more flooding to Australia's … [+1946 chars]",,"Für den Nordosten Australiens werden weitere Überschwemmungen prognostiziert, da der Sturm im Korallenmeer die Stärke eines Zyklons erreicht. Ein tropisches Tief, das sich am Dienstag über dem Korallenmeer verstärkt, wird Prognosen zufolge der zweite Zyklon sein, der ebenso viele Monate lang zerstörerische Winde und mehr bringen wird ...",More flooding forecast for Australia's northeast as storm in Coral Sea nears cyclone strength. A tropical low strengthening over the Coral Sea on Tuesday is forecast to be the second cyclone is as many months to bring destructive winds and more...,Magis inundatio praenuntiativum septentrionalis septentrionalis quam tempestas in Corallio mari appropinquat viribus cyclonis. Tropica humilis confirmatio super Mare Corallium die Martis praecognoscet futurum esse cyclonem secundum totidem menses ut ventos perniciosos et plus... afferant.,2025-12-17 14:09:33+00:00
ad6a70b81a527f07291cce552c4662ea,2024-01-23T06:17:25Z,veryUnusualAndNeverUsedKeyword,ca.news.yahoo.com,en,0.8,More flooding forecast for Australia's northeast as storm in Coral Sea nears cyclone strength,"BRISBANE, Australia (AP) — A tropical low strengthening over the Coral Sea on Tuesday is forecast to be the second cyclone in as many months to bring destructive winds and flooding to Australia's northeast coast. The system expected to be named Tropical Cyclo…",https://ca.news.yahoo.com/more-flooding-forecast-australias-northeast-041557470.html,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,http://web.archive.org/web/20240125104653/https://ca.news.yahoo.com/more-flooding-forecast-australias-northeast-041557470.html,"BRISBANE, Australia (AP) A tropical low strengthening over the Coral Sea on Tuesday is forecast to be the second cyclone in as many months to bring destructive winds and flooding to Australia's north… [+2563 chars]",,"Für den Nordosten Australiens werden weitere Überschwemmungen prognostiziert, da der Sturm im Korallenmeer die Stärke eines Zyklons erreicht. BRISBANE, Australien (AP) – Ein tropisches Tief, das sich am Dienstag über dem Korallenmeer verstärkt, dürfte der zweite Wirbelsturm in ebenso vielen Monaten sein, der zerstörerische Winde und Überschwemmungen an die Nordostküste Australiens bringt. Das System soll den Namen „Tropical Cyclo“ erhalten.","More flooding forecast for Australia's northeast as storm in Coral Sea nears cyclone strength. BRISBANE, Australia (AP) — A tropical low strengthening over the Coral Sea on Tuesday is forecast to be the second cyclone in as many months to bring destructive winds and flooding to Australia's northeast coast. The system expected to be named Tropical Cyclo…","Magis inundatio praenuntiativum septentrionalis septentrionalis quam tempestas in Corallio mari appropinquat viribus cyclonis. BRISBANE, Australia (AP) — tropica humilis confirmatio super Mare Corallium die Martis praecognoscet futurum esse cyclum secundum totidem menses ut ventos perniciosos et inundationes ad oram Australiae septentrionalis inundationem afferat. Systema tropicum Cyclopum nominari expectat.",2025-12-17 14:09:33+00:00
ce2eb2042311bd5643772097cd94866d,2024-01-23T22:01:33Z,'tropical cyclone',www.voanews.com,en,0.8,More Flooding Forecast for Australia's Northeast as Storm Gathers Strength,"BRISBANE, Australia — A tropical low strengthening over the Coral Sea on Tuesday is forecast to be the second cyclone in as many months to bring destructive winds and flooding to Australia's northeast coast. 


The system, expected to be named Tropical Cyclon…",https://www.voanews.com/a/more-flooding-forecast-for-australia-s-northeast-as-storm-gathers-strength/7452240.html,https://gdb.voanews.com/FD12F21F-B54E-4A83-9807-07C21B56EF38.jpg,http://web.archive.org/web/20240123230914/https://www.voanews.com/a/more-flooding-forecast-for-australia-s-northeast-as-storm-gathers-strength/7452240.html,"BRISBANE, Australia  A tropical low strengthening over the Coral Sea on Tuesday is forecast to be the second cyclone in as many months to bring destructive winds and flooding to Australia's northeast… [+2535 chars]",,"Weitere Überschwemmungsprognosen für den Nordosten Australiens, da der Sturm an Stärke zunimmt. BRISBANE, Australien – Ein tropisches Tief, das sich am Dienstag über dem Korallenmeer verstärkt, dürfte der zweite Wirbelsturm in ebenso vielen Monaten sein, der zerstörerische Winde und Überschwemmungen an die Nordostküste Australiens bringt. 


The system, expected to be named Tropical Cyclon…","More Flooding Forecast for Australia's Northeast as Storm Gathers Strength. BRISBANE, Australia — A tropical low strengthening over the Coral Sea on Tuesday is forecast to be the second cyclone in as many months to bring destructive winds and flooding to Australia's northeast coast. 


The system, expected to be named Tropical Cyclon…","Magis inundatio Forecast for Australiae septentrionis et tempestatis robur colligit. BRISBANE, Australia —  tropica humilitas super Mare Corallium die Martis praecognoscet futurum esse cyclo secundo totidem mensibus ut ventos perniciosos et inundationes ad oram septentrionalem Australiae influant. 


Systema, quod expectatur Cyclon tropical nominari.",2025-12-17 14:09:33+00:00
307334f16e6abf042991c84b7026e4d8,2024-01-24T06:04:39Z,'tropical cyclone',news.yahoo.com,en,0.8,Tropical low off northeast Australia expected to become cyclone and dump heavy weekend rains,A tropical low slowly moving toward northeast Australia was expected to reach cyclone strength later Wednesday and bring flooding into Queensland state into ...,https://news.yahoo.com/tropical-low-off-northeast-australia-060439590.html,https://s.yimg.com/ny/api/res/1.2/LF5NBkkBQxBIV2TJ9E_UHw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD05OTA-/https://media.zenfs.com/en/ap.org/793b08af4cf065bb742ad385dab53eb0,http://web.archive.org/web/20240125035734/https://news.yahoo.com/tropical-low-off-northeast-australia-060439590.html,"BRISBANE, Australia (AP) A tropical low slowly moving toward northeast Australia was expected to reach cyclone strength later Wednesday and bring flooding into Queensland state into the weekend.
The… [+2175 chars]",,"Tropisches Tief vor Nordostaustralien wird voraussichtlich zu einem Zyklon werden und am Wochenende heftige Regenfälle auslösen. Es wurde erwartet, dass ein tropisches Tief, das sich langsam in Richtung Nordostaustralien bewegt, später am Mittwoch die Stärke eines Zyklons erreichen und Überschwemmungen im Bundesstaat Queensland verursachen würde ...",Tropical low off northeast Australia expected to become cyclone and dump heavy weekend rains. A tropical low slowly moving toward northeast Australia was expected to reach cyclone strength later Wednesday and bring flooding into Queensland state into ...,Tropical low off off northeast Australia expected to become cyclone and dump heavy weekend rain. Tropica humilis lente movens ad Australiam septentrionalem expectatur ad vires cyclonis serius Mercurii pervenire et inundationem in statum Reginensis in ...,2025-12-17 14:09:33+00:00
a8abd3a1b16ed347240f72bac1e86c8c,2024-01-24T06:14:29Z,veryUnusualAndNeverUsedKeyword,abcnews.go.com,en,0.8,Tropical low off northeast Australia expected to become cyclone and dump heavy weekend rains,A tropical low slowly moving toward northeast Australia is expected to reach cyclone strength later Wednesday and bring flooding into Queensland state into the weekend,https://abcnews.go.com/International/wireStory/tropical-low-off-northeast-australia-expected-become-cyclone-106626687,https://i.abcnewsfe.com/a/f3aa7e6f-779b-43b1-b0eb-13c26097557a/wirestory_22b2fdc2bb11d67749bb0f9f2ba40071_16x9.jpg?w=1600,http://web.archive.org/web/20240125014745/https://abcnews.go.com/International/wireStory/tropical-low-off-northeast-australia-expected-become-cyclone-106626687,"BRISBANE, Australia -- A tropical low slowly moving toward northeast Australia is expected to reach cyclone strength later Wednesday and bring flooding into Queensland state into the weekend. 
The s… [+2175 chars]",,"Tropisches Tief vor Nordostaustralien wird voraussichtlich zu einem Zyklon werden und am Wochenende heftige Regenfälle auslösen. Es wird erwartet, dass ein tropisches Tief, das sich langsam in Richtung Nordostaustralien bewegt, später am Mittwoch die Stärke eines Zyklons erreichen und bis zum Wochenende Überschwemmungen im Bundesstaat Queensland verursachen wird",Tropical low off northeast Australia expected to become cyclone and dump heavy weekend rains. A tropical low slowly moving toward northeast Australia is expected to reach cyclone strength later Wednesday and bring flooding into Queensland state into the weekend,Tropical low off off northeast Australia expected to become cyclone and dump heavy weekend rain. Tropica humilis tardius movens ad Australiam septentrionalem expectatur serius Mercurii robur ad cyclonem pervenire et inundationem in Australian statum in volutpat vestibulum adducere,2025-12-17 14:09:33+00:00
f42876b35d6f2313bb261ecb3ab58516,2024-01-24T08:14:26Z,'flooding tropical',ca.news.yahoo.com,en,0.8,Tropical low off northeast Australia reaches cyclone strength,"BRISBANE, Australia (AP) — A tropical low slowly moving toward northeast Australia reached cyclone strength on Wednesday and will bring flooding into Queensland state into the weekend. Tropical Cyclone Kirrily was moving west at 5 mph and forecast to make lan…",https://ca.news.yahoo.com/tropical-low-off-northeast-australia-060531230.html,https://media.zenfs.com/en/cp.org/5fc4cb8e4a54347673e48db8c1f18989,,"BRISBANE, Australia (AP) A tropical low slowly moving toward northeast Australia reached cyclone strength on Wednesday and will bring flooding into Queensland state into the weekend.
Tropical Cyclon… [+2192 chars]",,"Tropisches Tief vor Nordostaustralien erreicht Zyklonstärke. BRISBANE, Australien (AP) – Ein tropisches Tief, das sich langsam in Richtung Nordostaustralien bewegt, hat am Mittwoch die Stärke eines Zyklons erreicht und wird bis zum Wochenende Überschwemmungen im Bundesstaat Queensland verursachen. Der tropische Wirbelsturm Kirrily bewegte sich mit 5 Meilen pro Stunde nach Westen und erwartete, dass er Land erreichen würde.","Tropical low off northeast Australia reaches cyclone strength. BRISBANE, Australia (AP) — A tropical low slowly moving toward northeast Australia reached cyclone strength on Wednesday and will bring flooding into Queensland state into the weekend. Tropical Cyclone Kirrily was moving west at 5 mph and forecast to make lan…","Tropical low off off northeast Australia cyclone robur attingit. BRISBANE, Australia (AP) — A tropical low slowly moving toward northeast Australia reached cyclone strength on Wednesday and will bring flooding into Queensland state into the weekend. Tropical Cyclone Kirrily ferebatur occidente in V mph et prospicere ut lan ...",2025-12-17 14:09:33+00:00
63ddc0820aade1c062b492e66b17035f,2024-01-02T04:01:00Z,'hurricane',www.lewrockwell.com,en,0.9,Fasten Your Seat Belt,"Imagine you’re in mid-flight on a passenger jet, and the captain flies directly into a Category Five hurricane. The flight attendant calmly says, “The captain has turned on the ‘Fasten Seat Belt’ sign, as we may be expecting some turbulence.” Of course, the a…",https://www.lewrockwell.com/2024/01/no_author/fasten-your-seat-belt/,https://lrc-cdn.s3.amazonaws.com/assets/2021/02/LRC-share.jpg,http://web.archive.org/web/20240103014139/https://www.lewrockwell.com/2024/01/no_author/fasten-your-seat-belt/,"Imagine youre in mid-flight on a passenger jet, and the captain flies directly into a Category Five hurricane.
The flight attendant calmly says, The captain has turned on the Fasten Seat Belt sign, … [+7156 chars]",,"Legen Sie Ihren Sicherheitsgurt an. Stellen Sie sich vor, Sie befinden sich mitten im Flug eines Passagierflugzeugs und der Kapitän fliegt direkt in einen Hurrikan der Kategorie fünf. Die Flugbegleiterin sagt ruhig: „Der Kapitän hat das ‚Fasten Seat Belt‘-Schild eingeschaltet, da wir möglicherweise mit Turbulenzen rechnen.“ Natürlich ist die a…","Fasten Your Seat Belt. Imagine you’re in mid-flight on a passenger jet, and the captain flies directly into a Category Five hurricane. The flight attendant calmly says, “The captain has turned on the ‘Fasten Seat Belt’ sign, as we may be expecting some turbulence.” Of course, the a…","Pone sedem tuam Cingulum. Finge te in media fuga in jet transeunte, et dux protinus in Categoriam Quinque turbinis volat. Fuga comiter placide dicit, ""Dux"" in signum ""Fasten Seat Belt"" convertit, sicut aliquam turbulentiam exspectamus."" Nempe a…",2025-12-17 14:09:33+00:00
3d0dedf0f2b0a963d1cc2c743597c74c,2024-01-15T13:18:31Z,'tropical cyclone',abcnews.go.com,en,0.9,Tropical Cyclone Belal hits French island of Reunion. Nearby Mauritius on high alert,"A tropical cyclone has hit the French island of Reunion in the Indian Ocean, bringing intense rains and powerful winds and leaving about a quarter of the households without electricity and tens of thousands of homes suffering water cuts",https://abcnews.go.com/International/wireStory/tropical-cyclone-belal-hits-french-island-reunion-nearby-106377496,https://i.abcnewsfe.com/a/880996ef-ba3c-481f-83f9-97cba0abe6fb/wirestory_8ee16ede48d9860da184701d177f205d_16x9.jpg?w=1600,http://web.archive.org/web/20240115143831/https://abcnews.go.com/International/wireStory/tropical-cyclone-belal-hits-french-island-reunion-nearby-106377496,"SAINT-PAUL, Réunion -- A tropical cyclone hit the French island of Reunion in the Indian Ocean on Monday, bringing intense rains and powerful winds and leaving about a quarter of households without e… [+2907 chars]",,Der tropische Wirbelsturm Belal trifft die französische Insel Réunion. In der Nähe von Mauritius herrscht höchste Alarmbereitschaft. Ein tropischer Wirbelsturm hat die französische Insel Réunion im Indischen Ozean heimgesucht und heftige Regenfälle und starke Winde mit sich gebracht. Etwa ein Viertel der Haushalte ist ohne Strom und Zehntausende Haushalte leiden unter Wasserausfällen,"Tropical Cyclone Belal hits French island of Reunion. Nearby Mauritius on high alert. A tropical cyclone has hit the French island of Reunion in the Indian Ocean, bringing intense rains and powerful winds and leaving about a quarter of the households without electricity and tens of thousands of homes suffering water cuts","Tropical Cyclone Belal insulam Reunion Gallicam pervenit. Prope Mauritium in alto erecto. Cyclonus tropicus insulam Reunionis in Oceano Indico intulit, pluvias vehementes et ventos validos afferens et circiter quartam partem familiarum sine electricitate ac decem milia domorum aqua patiens secat.",2025-12-17 14:09:33+00:00
aca80bd484e3bf009dddb4cbbf26f8b4,2024-01-15T16:14:32Z,'tropical cyclone',www.voanews.com,en,0.9,Tropical Cyclone Belal Hits French Island of Reunion; Nearby Mauritius Also on High Alert,"SAINT-PAUL, Réunion — A tropical cyclone hit the French island of Reunion in the Indian Ocean on Monday, bringing intense rains and powerful winds and leaving about a quarter of households without electricity and tens of thousands of homes without water, auth…",https://www.voanews.com/a/tropical-cyclone-belal-hits-the-french-island-of-reunion-nearby-mauritius-is-also-on-high-alert/7440671.html,https://gdb.voanews.com/05809010-A22E-407C-BDA1-FE2565EBC2BE.jpg,http://web.archive.org/web/20240116010632/https://www.voanews.com/a/tropical-cyclone-belal-hits-the-french-island-of-reunion-nearby-mauritius-is-also-on-high-alert/7440671.html,"SAINT-PAUL, Réunion  A tropical cyclone hit the French island of Reunion in the Indian Ocean on Monday, bringing intense rains and powerful winds and leaving about a quarter of households without ele… [+2699 chars]",,"Tropischer Wirbelsturm Belal trifft französische Insel Réunion; In der Nähe von Mauritius herrscht ebenfalls höchste Alarmbereitschaft. SAINT-PAUL, Réunion – Ein tropischer Wirbelsturm hat am Montag die französische Insel Réunion im Indischen Ozean getroffen, heftige Regenfälle und starke Winde mit sich gebracht und etwa ein Viertel der Haushalte ohne Strom und Zehntausende Haushalte ohne Wasser zurückgelassen, so die Behörde.","Tropical Cyclone Belal Hits French Island of Reunion; Nearby Mauritius Also on High Alert. SAINT-PAUL, Réunion — A tropical cyclone hit the French island of Reunion in the Indian Ocean on Monday, bringing intense rains and powerful winds and leaving about a quarter of households without electricity and tens of thousands of homes without water, auth…","Tropical Cyclone Belal Hits French Island of Reunion; Prope Mauritius etiam in Alto erecto. Saint-Paul, Reunion —  Cyclonus tropicus insulam Reunionis in Oceano Indico die Lunae percussit Gallicum, imbres vehementes et ventos validos afferens ac circiter quartam familiarum sine electricitate ac decem millibus domorum sine aqua relinquens, auth…",2025-12-17 14:09:33+00:00
3c20264f1a3f628044131c82f3759ce8,2024-01-15T17:51:35Z,'tropical cyclone',www.ndtv.com,en,0.9,Mauritius Hit By Heavy Flooding As Cyclone Belal Approaches,Heavy flooding hit Mauritius on Monday as a tropical cyclone closed in on the Indian Ocean island nation after battering the French overseas territory of Reunion.,https://www.ndtv.com/world-news/mauritius-hit-by-heavy-flooding-as-cyclone-belal-approaches-4869340,https://c.ndtvimg.com/2024-01/j5i1mldo_mauritius_625x300_15_January_24.jpeg?ver-20231203.06,http://web.archive.org/web/20240115223643/https://www.ndtv.com/world-news/mauritius-hit-by-heavy-flooding-as-cyclone-belal-approaches-4869340,"About a dozen storms or cyclones occur each year in the southwest Indian Ocean.
Port Louis, Mauritius: Heavy flooding hit Mauritius on Monday as a tropical cyclone closed in on the Indian Ocean isla… [+2739 chars]",,"Mauritius wird von schweren Überschwemmungen heimgesucht, als sich der Zyklon Belal nähert. Am Montag wurde Mauritius von schweren Überschwemmungen heimgesucht, als ein tropischer Wirbelsturm sich dem Inselstaat im Indischen Ozean näherte, nachdem er das französische Überseegebiet Réunion verwüstet hatte.",Mauritius Hit By Heavy Flooding As Cyclone Belal Approaches. Heavy flooding hit Mauritius on Monday as a tropical cyclone closed in on the Indian Ocean island nation after battering the French overseas territory of Reunion.,Mauritius Hit by Gravis inundatio sicut Cyclone Belal Approaches. Gravis inundatio Mauritius die Lunae pulsatur ut cyclone tropica clausa in Insula Oceani Indici post fines Reunionis Gallici transmarinas quassando.,2025-12-17 14:09:33+00:00
